UNITID,BallID,Copl,Height,Warpage,Width
79AY438903087,AV8,98.51,288.49,92.94,496.21
79AY438903087,AV10,108.72,287.34,102.8,483.4
79AY438903087,AV25,113.79,297.16,115.93,518.47
79AY438903087,AV27,106.48,298.97,108.01,516.56
79AY438903087,AV28,105.54,293.13,100.24,498.1
79AY438903087,AV29,92.85,297.38,92.68,542.38
79AY438903087,AV30,87.45,299.96,89.18,545.44
79AY438903087,AV31,80.04,304,83.34,540.46
79AY438903087,AV32,76.41,297.5,76.84,533.26
79AY438903087,AV33,73.02,297.84,70.66,538.75
79AY438903087,AV34,65.57,299.79,65.16,541.28
79AY438903087,AV35,59.73,302.85,60.72,536.82
79AY438903087,AV36,56.07,298.2,54.52,539.77
79AY438903087,AW1,63.14,288.81,59.91,520.05
79AY438903087,AW2,61.25,294.46,63.28,536.39
79AY438903087,AW3,71.46,289.22,66.9,543
79AY438903087,AW4,73.42,292.34,71.4,539.56
79AY438903087,AW5,78.55,291.45,74.29,532.78
79AY438903087,AW6,85.65,287.18,79.07,502.43
79AY438903087,AW7,94.05,287.52,85.16,497.88
79AY438903087,AW8,96.63,285.98,90.85,498.51
79AY438903087,AW9,105.12,288.85,97.82,493.83
79AY438903087,AW10,106.8,289.5,100.83,491.11
79AY438903087,AW24,121.01,298.35,120.67,506.21
79AY438903087,AW25,113.78,295.19,114.06,514.41
79AY438903087,AW26,112.49,297.3,111.31,516.97
79AY438903087,AW27,106.17,296.37,104.89,508.69
79AY438903087,AW28,103.16,294,98.75,500.76
79AY438903087,AW29,96.3,296.96,92.4,540.84
79AY438903087,AW30,89.93,297.03,88.63,539.24
79AY438903087,AW31,83.14,297.29,81.63,539.95
79AY438903087,AW32,77.48,295.72,76.3,531.92
79AY438903087,AW34,64.45,298.68,67.63,531.73
79AY438903087,AW35,62.4,299.25,62.74,535.74
79AY438903087,AW36,56.49,300.05,56.98,533.45
79AY438903087,AW37,50.38,301.06,51.67,534.25
79AY438903087,AY3,60.42,297.28,63.84,543.8
79AY438903087,AY4,71.01,290.87,67.64,542.92
79AY438903087,AY9,98.46,287.96,94.2,499.34
79AY438903087,AY24,116.04,297.69,117.89,504.13
79AY438903087,AY26,111.53,293.64,107.86,512.78
79AY438903087,AY33,73.05,295.77,69.43,536.8
79AY438903087,AY35,60.67,298.71,61.22,540.63
79AY438903087,AY36,52.39,298.99,52.48,537.51
79AY438903087,B2,-100.26,296.91,-96.17,501.99
79AY438903087,B3,-94.2,292.68,-94.07,503.86
79AY438903087,B4,-94.21,293.63,-91.6,503.4
79AY438903087,B5,-92.84,295.07,-89.94,506.74
79AY438903087,B6,-89.37,292.85,-88.91,506.35
79AY438903087,B7,-93.07,293.05,-90.67,500.97
79AY438903087,B8,-88.35,294.33,-86.06,505.85
79AY438903087,B9,-89.94,295.26,-87.21,502.74
79AY438903087,B11,-84.73,294.77,-82.88,502.9
79AY438903087,B12,-82.71,295.36,-81.32,501
79AY438903087,B14,-80.28,293.26,-80.72,501.84
79AY438903087,B15,-82.5,293.43,-80.13,508.06
79AY438903087,B17,-77.69,292.96,-79.8,503.41
79AY438903087,B18,-82,295.71,-80.31,503.47
79AY438903087,B20,-79.5,293.54,-80.39,500.5
79AY438903087,B21,-85.13,296.89,-83.19,501
79AY438903087,B22,-80.73,292.68,-81.58,504
79AY438903087,B23,-85.23,292.69,-86.56,500.74
79AY438903087,B24,-88.63,300.47,-83.99,506.8
79AY438903087,B25,-91.01,296.73,-89.16,502.44
79AY438903087,B26,-93.44,301.71,-88.48,507.21
79AY438903087,B27,-93.84,296.22,-94.11,496.1
79AY438903087,B28,-94.82,300,-92.33,503.39
79AY438903087,B29,-98.4,298.37,-96.78,499.58
79AY438903087,B30,-98.42,298.31,-98.16,505.19
79AY438903087,B31,-102.24,294.93,-103.91,505.59
79AY438903087,B32,-106.56,299.7,-103.33,506.98
79AY438903087,B33,-113.93,300.89,-109.77,506.84
79AY438903087,B34,-105.24,293.99,-109.29,509.15
79AY438903087,B35,-114.09,302.15,-111.68,512.9
79AY438903087,B36,-114.21,299.05,-114.59,507.82
79AY438903087,B37,-116.48,296.31,-119.13,500.14
79AY438903087,BA1,56.42,294.16,57.7,520.46
79AY438903087,BA2,60.09,294.59,61.08,538.37
79AY438903087,BA3,67.08,291.36,64.02,544.4
79AY438903087,BA4,66.86,296.13,68.99,541.95
79AY438903087,BA5,75.69,290.77,71.91,535.36
79AY438903087,BA6,82.23,288.74,76.43,500.86
79AY438903087,BA7,88.21,289.79,82.37,499.53
79AY438903087,BA8,91.66,290.16,87.15,500.79
79AY438903087,BA10,103.42,291.36,97.91,489.85
79AY438903087,BA25,110.59,295.08,109.89,512.02
79AY438903087,BA27,104.2,294.86,101.57,511.9
79AY438903087,BA28,97.84,295.11,96.11,502.79
79AY438903087,BA29,89.32,299.18,90.93,540.2
79AY438903087,BA30,82.94,304.22,86.1,542.8
79AY438903087,BA31,80.06,296.55,79.38,542.19
79AY438903087,BA32,72.78,300.71,74.05,534.92
79AY438903087,BA34,63.62,300.43,65.2,529.19
79AY438903087,BA35,59.8,298.67,60.45,532.18
79AY438903087,BA36,52.6,301.07,54.22,532.8
79AY438903087,BA37,49.39,298.28,48.64,525.86
79AY438903087,BB2,57.65,293.85,57.34,535.23
79AY438903087,BB3,63.39,291.83,59.74,542.23
79AY438903087,BB4,64.12,292.35,66.39,539.87
79AY438903087,BB9,92.59,291.25,89.69,495.47
79AY438903087,BB24,107.94,303.49,113.18,505.13
79AY438903087,BB26,105.56,294.85,104.63,512.64
79AY438903087,BB33,62.9,299.32,65.61,535.07
79AY438903087,BB34,60.88,299.46,59.88,532.26
79AY438903087,BB35,52.87,299.83,55.93,535.67
79AY438903087,BB36,50.36,297.97,50,533.11
79AY438903087,BC1,51.35,295.75,53.49,529.82
79AY438903087,BC2,54.54,294.47,56.55,538.66
79AY438903087,BC3,59.51,295.01,59.51,543.14
79AY438903087,BC4,62.47,294.49,63.55,543.27
79AY438903087,BC5,71.73,292.32,68.55,540.6
79AY438903087,BC6,78.09,288.58,73.27,504.97
79AY438903087,BC7,84.89,288.12,79.1,501.38
79AY438903087,BC8,86.83,288.95,82.3,500.27
79AY438903087,BC9,92,286.75,83.19,489.82
79AY438903087,BC10,95.91,295.07,93.81,492.28
79AY438903087,BC24,102.52,300.18,106.08,505.49
79AY438903087,BC25,106.73,295.15,105.94,511.64
79AY438903087,BC26,99.41,294.47,98.02,517.32
79AY438903087,BC27,103.58,290.41,95.8,510.4
79AY438903087,BC28,90.54,297.42,92.28,499.22
79AY438903087,BC29,88.57,296.73,87.36,539.36
79AY438903087,BC30,79.29,300.34,82.18,545.49
79AY438903087,BC31,74.13,302.68,75.98,539.61
79AY438903087,BC32,73.36,295.82,71.52,535.67
79AY438903087,BC34,57.88,299.76,59.68,533.37
79AY438903087,BC35,52,303.9,55.98,537.95
79AY438903087,BC36,47.38,301.68,49.96,533.72
79AY438903087,BC37,42.01,301.12,44.15,525.22
79AY438903087,BD3,52.83,296.52,55.58,544.62
79AY438903087,BD4,62.71,289.99,58.64,542.36
79AY438903087,BD5,64.61,292.71,63.75,539.83
79AY438903087,BD6,70.82,290.19,68.01,511.14
79AY438903087,BD7,79.9,290.17,72.12,507.14
79AY438903087,BD8,84.02,287.58,76.94,502.56
79AY438903087,BD10,91.05,289.94,85.7,493.37
79AY438903087,BD25,100.46,300.41,98.81,515.06
79AY438903087,BD27,95.34,293.31,89.32,511.25
79AY438903087,BD28,88.26,297.07,86.3,504.79
79AY438903087,BD29,82.17,297.09,81.05,543.44
79AY438903087,BD30,75.41,300.09,76.91,542.89
79AY438903087,BD31,71.48,299.87,71.41,546.35
79AY438903087,BD32,66.06,301.81,66.46,535.94
79AY438903087,BD33,62.58,294.9,59.22,532.45
79AY438903087,BD35,49.82,300.21,51.51,546.55
79AY438903087,BD36,47,296.92,44.58,538.37
79AY438903087,BE1,46.99,294.32,48.53,529.63
79AY438903087,BE2,50.73,296.11,52,541.33
79AY438903087,BE3,56.78,292.61,54.2,546.09
79AY438903087,BE4,60.75,292.38,59.39,545.37
79AY438903087,BE5,55.85,296.37,59.61,545.27
79AY438903087,BE6,66.7,289.42,62.97,511.73
79AY438903087,BE7,67.5,291.72,66.99,507.99
79AY438903087,BE8,77.97,287.16,70.6,502.77
79AY438903087,BE9,85.23,286.48,76.61,493.01
79AY438903087,BE10,82.68,292.13,78.4,496.79
79AY438903087,BE24,99.3,295.96,98.46,502.88
79AY438903087,BE25,93.57,294.86,90.04,514.98
79AY438903087,BE26,93.4,293.25,89.93,517.83
79AY438903087,BE27,84.35,294.53,83.16,515.54
79AY438903087,BE28,85.09,293.68,80.88,505.07
79AY438903087,BE29,79.09,296.9,76.44,545.48
79AY438903087,BE30,74.66,299.08,72.79,550.79
79AY438903087,BE31,66.92,297.9,66.04,554.28
79AY438903087,BE32,62.02,298.49,61.8,545.84
79AY438903087,BE34,54.99,299.86,54.51,540.56
79AY438903087,BE35,48.68,299.45,49.93,540.06
79AY438903087,BE36,41.43,303.12,44.44,543.77
79AY438903087,BE37,40.33,299.38,39.42,536.1
79AY438903087,BF2,44.78,296.26,47.19,534.13
79AY438903087,BF3,51.72,291.88,50.67,543.33
79AY438903087,BF4,54.82,293.22,55.62,549.4
79AY438903087,BF9,79.12,287.45,69.75,504.56
79AY438903087,BF24,96.14,292.43,89.94,502.12
79AY438903087,BF26,86.92,294.81,82.09,520.27
79AY438903087,BF33,56.8,295.13,53.63,532.9
79AY438903087,BF34,47.96,298.75,48.74,543.9
79AY438903087,BF35,39.99,304.01,44.16,545.64
79AY438903087,BF36,38.23,301.16,39.04,541.69
79AY438903087,BG1,41.29,292.43,42.11,521.15
79AY438903087,BG2,43.32,296.95,44.94,542.41
79AY438903087,BG3,49.08,294,48.18,546.92
79AY438903087,BG4,55.15,291.69,51.26,548.29
79AY438903087,BG5,55.62,292.99,55.06,541.35
79AY438903087,BG6,59.61,294.01,57.42,513.91
79AY438903087,BG7,64.4,290.67,61.31,509.73
79AY438903087,BG8,74.3,286.66,63.95,507.92
79AY438903087,BG10,75.7,288.86,70,502.81
79AY438903087,BG25,83.88,294.57,81.79,511.43
79AY438903087,BG27,79.43,293.84,76.34,515.43
79AY438903087,BG28,77.84,294.57,74.18,505.5
79AY438903087,BG29,71.6,295.65,69.9,549.42
79AY438903087,BG30,65.92,301.27,66.73,547.83
79AY438903087,BG31,61.33,297.71,61.38,552.18
79AY438903087,BG32,56.42,299.03,57.09,545.8
79AY438903087,BG34,46.94,302.59,48.16,539.17
79AY438903087,BG35,41.18,300.75,43.42,542.06
79AY438903087,BG36,35.11,300.85,37.81,543.99
79AY438903087,BG37,31.71,301.31,33.17,531.39
79AY438903087,BH3,40.43,296.08,43.33,547.8
79AY438903087,BH4,43.63,294.37,46.85,549.07
79AY438903087,BH9,68.13,289.66,63.58,508.25
79AY438903087,BH24,85.74,292.95,81.93,502.13
79AY438903087,BH25,82.11,291.86,75.83,513.91
79AY438903087,BH26,81,292.74,76.67,519.59
79AY438903087,BH27,74,294.71,69.85,519.16
79AY438903087,BH28,72.61,293.97,68.36,503.66
79AY438903087,BH29,67.15,297.01,64.71,545.83
79AY438903087,BH30,58.82,301.84,60.83,550.47
79AY438903087,BH31,57.52,297.89,55.46,551.25
79AY438903087,BH32,53.65,297.35,51.07,541.99
79AY438903087,BH33,49.51,296.32,46.76,540.36
79AY438903087,BH35,37.97,298.01,38.31,542.86
79AY438903087,BH36,30.8,300.6,31.95,551.26
79AY438903087,BJ1,32.58,296.7,35.64,528.92
79AY438903087,BJ2,34.45,296.48,37.6,539.41
79AY438903087,BJ3,38.2,292.96,40.96,547.05
79AY438903087,BJ4,48.16,289.31,45.47,550.41
79AY438903087,BJ5,47.55,294.96,50.27,544.4
79AY438903087,BJ6,53.33,292.59,52.91,514.27
79AY438903087,BJ7,62.3,290.56,55.99,511.66
79AY438903087,BJ8,63.72,288.93,58.44,507.75
79AY438903087,BJ9,63.3,290.68,58.28,514.13
79AY438903087,BJ10,69.33,289.89,63.7,507.11
79AY438903087,BJ24,77.05,295.62,74.63,506.56
79AY438903087,BJ26,73.65,292.98,70.11,529.3
79AY438903087,BJ34,34.86,305,39.39,538.12
79AY438903087,BJ35,36.67,301.23,34.88,542.74
79AY438903087,BJ36,26.99,304.4,28.5,538.06
79AY438903087,BJ37,23.07,301.6,24.12,533.97
79AY438903087,BK2,32.82,291.73,31.69,534.82
79AY438903087,BK3,33.21,295.4,35.33,547.57
79AY438903087,BK4,40.41,294.75,40.69,551.13
79AY438903087,BK5,43.75,294.81,43.48,546.3
79AY438903087,BK6,49.57,294.98,46.49,510.72
79AY438903087,BK7,55.17,292.35,50.73,510.87
79AY438903087,BK8,58.2,289.42,52.62,509.61
79AY438903087,BK10,62.97,289.62,58.16,515.3
79AY438903087,BK25,71.19,293.72,68.59,522.14
79AY438903087,BK27,65.59,294.05,63.71,517.58
79AY438903087,BK28,67.87,294.59,61.43,510.72
79AY438903087,BK29,59.27,299.24,57.7,548.88
79AY438903087,BK30,50.48,304.9,54.07,552.97
79AY438903087,BK31,48.06,299.92,48.66,549.82
79AY438903087,BK32,46.23,300.39,44.99,547.98
79AY438903087,BK33,38.12,298.72,37.17,540.72
79AY438903087,BK34,32.99,298.91,32.54,540.61
79AY438903087,BK35,26.94,301.36,27.09,538.61
79AY438903087,BK36,19.97,302.76,22.31,535.61
79AY438903087,BL1,22.43,296.38,25.97,521.56
79AY438903087,BL2,28.13,300.46,29.35,541.25
79AY438903087,BL3,29.83,295.42,32.81,547.88
79AY438903087,BL4,33.73,296.65,36.41,550.43
79AY438903087,BL5,36.37,292.95,37.52,548.84
79AY438903087,BL6,42.12,292.31,40.59,516.91
79AY438903087,BL7,48.62,288.29,44.33,512.16
79AY438903087,BL8,52.42,288.73,47.04,514.12
79AY438903087,BL9,57.38,289.07,51.73,519.68
79AY438903087,BL10,56.14,289.54,51.76,519.26
79AY438903087,BL24,70.12,294.14,67.95,515.91
79AY438903087,BL25,62.33,297.18,62.17,531.03
79AY438903087,BL26,65.9,295.19,63.38,530.45
79AY438903087,BL27,57.62,298.05,57.2,525.6
79AY438903087,BL28,57.94,296.41,55.24,512.13
79AY438903087,BL29,50.6,300.02,51.05,546.36
79AY438903087,BL30,49.3,298.72,47.73,551.55
79AY438903087,BL31,45.87,296.83,42.23,547.94
79AY438903087,BL32,39.37,298.06,38.02,546.88
79AY438903087,BL34,27.79,303.01,31.03,541.05
79AY438903087,BL35,23.63,299.48,24.94,535.62
79AY438903087,BL36,17.08,302.49,20.26,537.1
79AY438903087,BL37,12.82,303.39,15.74,526.91
79AY438903087,BM3,23.37,296.93,26.84,543.55
79AY438903087,BM4,26.74,296.16,30.27,552.59
79AY438903087,BM9,49.86,292.2,46.76,526.79
79AY438903087,BM24,62.74,294.09,61.36,527.3
79AY438903087,BM26,59.25,295.45,56.64,534.04
79AY438903087,BM33,28.03,297.52,27.22,546.78
79AY438903087,BM35,19.46,298.04,18.43,543.33
79AY438903087,BM36,14.95,298.1,12.93,535.07
79AY438903087,BN1,15,294.79,17.18,528.5
79AY438903087,BN2,16.47,296.84,20.01,541.2
79AY438903087,BN3,22.93,293.35,23.46,549.05
79AY438903087,BN4,24.2,296.9,28.41,554.82
79AY438903087,BN5,30.27,293.65,31.1,549.3
79AY438903087,BN6,33.13,295.37,34.18,539.17
79AY438903087,BN7,40.14,292.04,38.09,544.3
79AY438903087,BN8,39.39,296.53,40.66,553.05
79AY438903087,BN10,44.09,296.97,46.33,561.71
79AY438903087,BN25,59.24,293.44,55.62,538.32
79AY438903087,BN27,50.72,296.81,50.62,529.2
79AY438903087,BN28,47.12,298,46.61,512.45
79AY438903087,BN29,42.36,300.21,44.24,549.29
79AY438903087,BN30,40.12,299.75,40.54,556.16
79AY438903087,BN31,34.21,298.82,34.41,551.51
79AY438903087,BN32,27.41,305.91,30.33,545.7
79AY438903087,BN34,18.46,302.57,20.01,542.66
79AY438903087,BN35,12.78,301.06,15.04,543.36
79AY438903087,BN36,5.34,304,8.89,537.47
79AY438903087,BN37,8.87,296.46,4.13,520.21
79AY438903087,BP2,9.57,296.05,13.38,531.02
79AY438903087,BP3,19.4,293.21,16.72,548.74
79AY438903087,BP4,21.86,297.25,23.59,555.85
79AY438903087,BP5,22.63,295.14,24.2,555.42
79AY438903087,BP6,25.64,298.8,27.54,550.14
79AY438903087,BP7,36.26,291.13,31.14,540.23
79AY438903087,BP8,32.76,299.59,34.76,545.73
79AY438903087,BP9,36.25,295.27,37.65,563.81
79AY438903087,BP11,53.69,289.74,46.16,526.67
79AY438903087,BP12,60,290.23,51.61,517.32
79AY438903087,BP14,60.74,289.96,56.74,509.1
79AY438903087,BP15,67.71,289.23,60.84,513.96
79AY438903087,BP16,70.52,289.38,63.78,519.09
79AY438903087,BP18,71.62,290.26,65.9,516.33
79AY438903087,BP19,74.07,289.27,66.82,513.94
79AY438903087,BP20,69.52,295.09,65.94,513.3
79AY438903087,BP22,66.35,293.21,64.05,515.8
79AY438903087,BP23,59.86,297.11,60.48,510.97
79AY438903087,BP24,54.7,298.1,55.25,531.66
79AY438903087,BP25,50.92,298.31,51.83,572.47
79AY438903087,BP27,43.19,298.59,43.49,555.51
79AY438903087,BP28,37.66,298.93,39.39,549.72
79AY438903087,BP29,33.9,301.1,37.19,551.62
79AY438903087,BP30,28.07,301.15,31.21,548.55
79AY438903087,BP31,25.45,298.67,26.35,545.88
79AY438903087,BP32,24.93,297.48,22.69,542.01
79AY438903087,BP33,18,299.75,16.92,541.41
79AY438903087,BP34,9.03,302.14,11.45,542.72
79AY438903087,BP35,5.69,300.18,6.65,536.5
79AY438903087,BP36,1.17,297.38,0.96,522.99
79AY438903087,BR1,0.1,297.67,6.27,527.33
79AY438903087,BR2,5.98,299.55,10.33,541.02
79AY438903087,BR3,13.36,295.35,13.6,551
79AY438903087,BR4,15.36,295.72,18.07,558.85
79AY438903087,BR11,43.48,293.32,42.24,529.1
79AY438903087,BR12,50.67,292.96,48.03,522.73
79AY438903087,BR14,56.06,291.02,53.77,521.46
79AY438903087,BR15,63.85,292.45,58.32,525.55
79AY438903087,BR16,66.2,291.74,60.61,530.09
79AY438903087,BR18,65.34,293.51,62.98,520.37
79AY438903087,BR19,70,290.97,63.38,519.44
79AY438903087,BR20,64.6,295.07,63.15,519.2
79AY438903087,BR22,61.07,296.34,61.15,528.12
79AY438903087,BR23,58.19,298.3,57.31,519.32
79AY438903087,BR24,52.42,296.15,51.53,534.74
79AY438903087,BR25,43.4,301.52,47.29,568.92
79AY438903087,BR34,7.45,300.67,7.73,536.36
79AY438903087,BR35,-0.12,305.9,3.38,536.54
79AY438903087,BR36,-3.61,301.25,-2.05,526.65
79AY438903087,BR37,-6.99,303.54,-5.94,512.66
79AY438903087,BT3,4.97,297.29,6.57,539.1
79AY438903087,BT4,7.22,297.43,10.85,551.53
79AY438903087,BT5,16.99,293.27,16.38,542.53
79AY438903087,BT6,20.05,296.82,20.27,545.11
79AY438903087,BT7,21.95,297.89,24.28,544.09
79AY438903087,BT8,30.15,292.73,27.86,549
79AY438903087,BT9,29.43,296.75,31.99,561.1
79AY438903087,BT11,38.39,293.68,38.41,532.02
79AY438903087,BT12,45.34,293.21,44.6,527.22
79AY438903087,BT14,57.7,291.73,51.13,519.37
79AY438903087,BT15,61.97,290.35,56.03,526.52
79AY438903087,BT16,63.14,292.65,58.37,535.68
79AY438903087,BT18,64.68,292.28,59.94,533.51
79AY438903087,BT19,63.74,293.08,60.41,529.12
